date,chemical,bnf_code,ods_code,gss_code,name,items,quantity,actual_cost,total_list_size
2020-01-01,Edoxaban,0208020AA,36J,E38000232,NHS West Yorkshire ICB - 36J,528,11315,18440.03,642753
2020-01-01,Edoxaban,0208020AA,36L,E38000245,NHS South West London ICB - 36L,1891,47054,76685.91,1708900
2020-01-01,Edoxaban,0208020AA,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,969,24376,39674.7,430501
2020-01-01,Edoxaban,0208020AA,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,687,18563,30224.69,1107725
2020-01-01,Edoxaban,0208020AA,70F,E38000248,NHS Sussex ICB - 70F,450,13511,21996.8,903344
2020-01-01,Edoxaban,0208020AA,71E,E38000238,NHS Lincolnshire ICB - 71E,2636,56617,92171.98,794456
2020-01-01,Edoxaban,0208020AA,72Q,E38000244,NHS South East London ICB - 72Q,3020,86124,140596.35,2018390
2020-01-01,Edoxaban,0208020AA,78H,E38000262,NHS Northamptonshire ICB - 78H,411,10864,17684.3,795304
2020-01-01,Edoxaban,0208020AA,84H,E38000234,NHS North East and North Cumbria ICB - 84H,273,5418,8832.97,558283
2020-01-01,Edoxaban,0208020AA,91Q,E38000237,NHS Kent and Medway ICB - 91Q,1523,39990,65128.09,1921758
2020-01-01,Edoxaban,0208020AA,92A,E38000246,NHS Surrey Heartlands ICB - 92A,5584,199159,324212.21,1102725
2020-01-01,Edoxaban,0208020AA,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",2597,66739,108657.9,958142
2020-01-01,Edoxaban,0208020AA,93C,E38000240,NHS North Central London ICB - 93C,804,19965,32534.49,1678348
2020-01-01,Edoxaban,0208020AA,97R,E38000235,NHS Sussex ICB - 97R,431,10368,16874.02,560428
2020-01-01,Edoxaban,0208020AA,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,1305,36195,58928.96,549260
2020-01-01,Edoxaban,0208020AA,99C,E38000127,NHS North East and North Cumbria ICB - 99C,107,3185,5187.69,221953
2020-01-01,Edoxaban,0208020AA,99E,E38000007,NHS Mid and South Essex ICB - 99E,417,13825,22506.65,283698
2020-01-01,Edoxaban,0208020AA,99F,E38000030,NHS Mid and South Essex ICB - 99F,404,13739,22365.91,185942
2020-01-01,Edoxaban,0208020AA,99G,E38000168,NHS Mid and South Essex ICB - 99G,232,7513,12230.15,189853
2020-01-01,Edoxaban,0208020AA,A3A8R,E38000255,NHS North East London ICB - A3A8R,2379,61826,100733.05,2254191
2020-01-01,Edoxaban,0208020AA,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,1032,29748,48419.76,1021870
2020-01-01,Edoxaban,0208020AA,D2P2L,E38000259,NHS Black Country ICB - D2P2L,587,19299,31416.9,1275349
2020-01-01,Edoxaban,0208020AA,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,889,28165,45854.64,800498
2020-01-01,Edoxaban,0208020AA,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,4177,132005,214889.55,1662184
2020-01-01,Edoxaban,0208020AA,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",5001,150880,245642.26,1034499
2020-01-01,Edoxaban,0208020AA,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",116,3171,5161.14,507250
2020-01-01,Edoxaban,0208020AA,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,341,9690,15866.55,2590091
2020-01-01,Edoxaban,0208020AA,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,299,7907,12882.85,446113
2020-02-01,Edoxaban,0208020AA,00L,E38000130,NHS North East and North Cumbria ICB - 00L,271,6188,10088.73,328541
2020-02-01,Edoxaban,0208020AA,00N,E38000163,NHS North East and North Cumbria ICB - 00N,43,1005,1639.55,158525
2020-02-01,Edoxaban,0208020AA,00P,E38000176,NHS North East and North Cumbria ICB - 00P,128,2437,3978.78,284387
2020-02-01,Edoxaban,0208020AA,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,120,3514,5725.48,178370
2020-02-01,Edoxaban,0208020AA,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,423,11057,18022.61,174729
2020-02-01,Edoxaban,0208020AA,00T,E38000016,NHS Greater Manchester ICB - 00T,68,2292,3734.31,316120
2020-02-01,Edoxaban,0208020AA,00V,E38000024,NHS Greater Manchester ICB - 00V,66,1920,3129.07,206771
2020-02-01,Edoxaban,0208020AA,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,294,9242,15059.22,186223
2020-02-01,Edoxaban,0208020AA,00Y,E38000135,NHS Greater Manchester ICB - 00Y,35,973,1586.01,260239
2020-02-01,Edoxaban,0208020AA,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,304,8234,13418.8,388408
2020-02-01,Edoxaban,0208020AA,01D,E38000080,NHS Greater Manchester ICB - 01D,33,973,1585.59,238018
2020-02-01,Edoxaban,0208020AA,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,174,5229,8521.95,213601
2020-02-01,Edoxaban,0208020AA,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,342,10544,17180.89,133316
2020-02-01,Edoxaban,0208020AA,01G,E38000143,NHS Greater Manchester ICB - 01G,35,854,1392.38,283828
2020-02-01,Edoxaban,0208020AA,01H,E38000215,NHS North East and North Cumbria ICB - 01H,245,6636,10811.81,326296
2020-02-01,Edoxaban,0208020AA,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,523,15211,24784.11,167716
2020-02-01,Edoxaban,0208020AA,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,171,4669,7608.05,351972
2020-02-01,Edoxaban,0208020AA,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,416,11566,18846.31,156889
2020-02-01,Edoxaban,0208020AA,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,185,4726,7704.57,125552
2020-02-01,Edoxaban,0208020AA,01W,E38000174,NHS Greater Manchester ICB - 01W,391,9065,14784.81,316431
2020-02-01,Edoxaban,0208020AA,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,753,21565,35142.09,198410
2020-02-01,Edoxaban,0208020AA,01Y,E38000263,NHS Greater Manchester ICB - 01Y,63,1729,2817.69,218102
2020-02-01,Edoxaban,0208020AA,02A,E38000187,NHS Greater Manchester ICB - 02A,239,4588,7489.91,243258
2020-02-01,Edoxaban,0208020AA,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,273,8288,13505.89,220411
2020-02-01,Edoxaban,0208020AA,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,174,5202,8477.48,114061
2020-02-01,Edoxaban,0208020AA,02H,E38000205,NHS Greater Manchester ICB - 02H,942,29948,48799.28,332716
2020-02-01,Edoxaban,0208020AA,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,612,16555,26980.44,179038
2020-02-01,Edoxaban,0208020AA,02P,E38000006,NHS South Yorkshire ICB - 02P,55,1318,2149.09,263827
2020-02-01,Edoxaban,0208020AA,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,11,308,501.81,119290
2020-02-01,Edoxaban,0208020AA,02T,E38000025,NHS West Yorkshire ICB - 02T,44,1330,2167.95,222130
2020-02-01,Edoxaban,0208020AA,02X,E38000044,NHS South Yorkshire ICB - 02X,22,616,1003.64,325270
2020-02-01,Edoxaban,0208020AA,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,249,6517,10620.32,306965
2020-02-01,Edoxaban,0208020AA,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,63,1750,2851.91,302727
2020-02-01,Edoxaban,0208020AA,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,267,7225,11773.81,170399
2020-02-01,Edoxaban,0208020AA,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,473,11498,18738.27,181511
2020-02-01,Edoxaban,0208020AA,03L,E38000141,NHS South Yorkshire ICB - 03L,27,812,1322.96,265074
2020-02-01,Edoxaban,0208020AA,03N,E38000146,NHS South Yorkshire ICB - 03N,247,5415,8831.78,616590
2020-02-01,Edoxaban,0208020AA,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,703,18518,30177.75,364250
2020-02-01,Edoxaban,0208020AA,03R,E38000190,NHS West Yorkshire ICB - 03R,444,14062,22914.12,381848
2020-02-01,Edoxaban,0208020AA,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",1900,55568,90551.43,340081
2020-02-01,Edoxaban,0208020AA,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",997,27278,44456.31,423143
2020-02-01,Edoxaban,0208020AA,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",1639,44787,72985.81,401491
2020-02-01,Edoxaban,0208020AA,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,87,2832,4614.87,134759
2020-02-01,Edoxaban,0208020AA,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,275,6684,10890.19,145289
2020-02-01,Edoxaban,0208020AA,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,198,6018,9805.18,218075
2020-02-01,Edoxaban,0208020AA,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,395,9485,15614.27,214670
2020-02-01,Edoxaban,0208020AA,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,162,4629,7542.2,149991
2020-02-01,Edoxaban,0208020AA,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,210,6426,10470.5,296047
2020-02-01,Edoxaban,0208020AA,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,2011,49732,81171.81,986250
2020-02-01,Edoxaban,0208020AA,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,711,15899,25932.03,608484
2020-02-01,Edoxaban,0208020AA,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,273,6686,10893.94,413444
2020-02-01,Edoxaban,0208020AA,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,3512,90822,148152.91,659149
2020-02-01,Edoxaban,0208020AA,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,999,26612,43367.91,397436
2020-02-01,Edoxaban,0208020AA,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,382,10278,16748.46,359311
2020-02-01,Edoxaban,0208020AA,07G,E38000185,NHS Mid and South Essex ICB - 07G,193,5467,8908.32,181438
2020-02-01,Edoxaban,0208020AA,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,426,10500,17117.62,319069
2020-02-01,Edoxaban,0208020AA,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,311,8141,13264.18,257258
2020-02-01,Edoxaban,0208020AA,09D,E38000021,NHS Sussex ICB - 09D,45,1351,2203.08,325750
2020-02-01,Edoxaban,0208020AA,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",185,4818,7854.22,773582
2020-02-01,Edoxaban,0208020AA,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,220,6048,9862.13,233129
2020-02-01,Edoxaban,0208020AA,11J,E38000045,NHS Dorset ICB - 11J,1758,49570,80785.87,808119
2020-02-01,Edoxaban,0208020AA,11M,E38000062,NHS Gloucestershire ICB - 11M,313,6222,10146.26,659865
2020-02-01,Edoxaban,0208020AA,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,1626,40489,65972.64,585025
2020-02-01,Edoxaban,0208020AA,11X,E38000150,NHS Somerset ICB - 11X,1063,30200,49200.58,583728
2020-02-01,Edoxaban,0208020AA,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,1153,34448,56132.92,338246
2020-02-01,Edoxaban,0208020AA,13T,E38000212,NHS North East and North Cumbria ICB - 13T,228,4445,7255.91,534218
2020-02-01,Edoxaban,0208020AA,14L,E38000217,NHS Greater Manchester ICB - 14L,127,2557,4171.88,672130
2020-02-01,Edoxaban,0208020AA,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",1237,35263,57476.36,569650
2020-02-01,Edoxaban,0208020AA,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",259,6174,10061.5,555628
2020-02-01,Edoxaban,0208020AA,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",879,21412,34931.29,1036933
2020-02-01,Edoxaban,0208020AA,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,1266,40899,66645.77,1544598
2020-02-01,Edoxaban,0208020AA,15F,E38000225,NHS West Yorkshire ICB - 15F,1616,42708,69645.06,896329
2020-02-01,Edoxaban,0208020AA,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,3687,120625,196569.21,1094982
2020-02-01,Edoxaban,0208020AA,15N,E38000230,NHS Devon ICB - 15N,1190,29268,47699.43,1245787
2020-02-01,Edoxaban,0208020AA,16C,E38000247,NHS North East and North Cumbria ICB - 16C,387,9650,15733.67,708151
2020-02-01,Edoxaban,0208020AA,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,1325,31010,50534.55,802706
2020-02-01,Edoxaban,0208020AA,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,8178,223847,364888.9,1066302
2020-02-01,Edoxaban,0208020AA,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,1486,43989,71684.08,780069
2020-02-01,Edoxaban,0208020AA,36J,E38000232,NHS West Yorkshire ICB - 36J,482,10221,16675.88,643342
2020-02-01,Edoxaban,0208020AA,36L,E38000245,NHS South West London ICB - 36L,1753,42568,69450.43,1711662
2020-02-01,Edoxaban,0208020AA,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,940,23629,38500.62,430554
2020-02-01,Edoxaban,0208020AA,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,712,20208,32931.98,1107775
2020-02-01,Edoxaban,0208020AA,70F,E38000248,NHS Sussex ICB - 70F,490,15715,25610.1,903896
2020-02-01,Edoxaban,0208020AA,71E,E38000238,NHS Lincolnshire ICB - 71E,2638,57074,93015.47,794643
2020-02-01,Edoxaban,0208020AA,72Q,E38000244,NHS South East London ICB - 72Q,3033,83554,136518.51,2021339
2020-02-01,Edoxaban,0208020AA,78H,E38000262,NHS Northamptonshire ICB - 78H,385,10255,16710.21,795714
2020-02-01,Edoxaban,0208020AA,84H,E38000234,NHS North East and North Cumbria ICB - 84H,267,5005,8169.58,558086
2020-02-01,Edoxaban,0208020AA,91Q,E38000237,NHS Kent and Medway ICB - 91Q,1403,38091,62100.37,1923822
2020-02-01,Edoxaban,0208020AA,92A,E38000246,NHS Surrey Heartlands ICB - 92A,5222,186132,303324.6,1103563
2020-02-01,Edoxaban,0208020AA,92G,E38000231,"NHS Bath and North East Somerset, Swindon and Wiltshire ICB - 92G",2560,64833,105673.26,959132
2020-02-01,Edoxaban,0208020AA,93C,E38000240,NHS North Central London ICB - 93C,768,18275,29815.28,1681721
2020-02-01,Edoxaban,0208020AA,97R,E38000235,NHS Sussex ICB - 97R,415,10123,16492.02,560259
2020-02-01,Edoxaban,0208020AA,99A,E38000101,NHS Cheshire and Merseyside ICB - 99A,1279,34792,56705.48,549879
2020-02-01,Edoxaban,0208020AA,99C,E38000127,NHS North East and North Cumbria ICB - 99C,105,2618,4270.33,222096
2020-02-01,Edoxaban,0208020AA,99E,E38000007,NHS Mid and South Essex ICB - 99E,432,13426,21883.11,283838
2020-02-01,Edoxaban,0208020AA,99F,E38000030,NHS Mid and South Essex ICB - 99F,345,11368,18525.09,185933
2020-02-01,Edoxaban,0208020AA,99G,E38000168,NHS Mid and South Essex ICB - 99G,251,8603,14018.82,189932
2020-02-01,Edoxaban,0208020AA,A3A8R,E38000255,NHS North East London ICB - A3A8R,2183,59776,97486.44,2257903
2020-02-01,Edoxaban,0208020AA,B2M3M,E38000251,NHS Coventry and Warwickshire ICB - B2M3M,995,28378,46239.17,1022143
2020-02-01,Edoxaban,0208020AA,D2P2L,E38000259,NHS Black Country ICB - D2P2L,535,17070,27818.37,1275779
2020-02-01,Edoxaban,0208020AA,D4U1Y,E38000252,NHS Frimley ICB - D4U1Y,824,26371,42978.78,801050
2020-02-01,Edoxaban,0208020AA,D9Y0V,E38000253,NHS Hampshire and Isle of Wight ICB - D9Y0V,3926,125524,204553.96,1663314
2020-02-01,Edoxaban,0208020AA,M1J4Y,E38000249,"NHS Bedfordshire, Luton and Milton Keynes ICB - M1J4Y",4842,145468,237048.27,1036327
2020-02-01,Edoxaban,0208020AA,M2L0M,E38000257,"NHS Shropshire, Telford and Wrekin ICB - M2L0M",116,3262,5315.01,507581
2020-02-01,Edoxaban,0208020AA,W2U3Z,E38000256,NHS North West London ICB - W2U3Z,352,9223,15044.63,2596981
2020-02-01,Edoxaban,0208020AA,X2C4Y,E38000254,NHS West Yorkshire ICB - X2C4Y,209,5817,9485.99,446450
2020-03-01,Edoxaban,0208020AA,00L,E38000130,NHS North East and North Cumbria ICB - 00L,350,8368,13615,328633
2020-03-01,Edoxaban,0208020AA,00N,E38000163,NHS North East and North Cumbria ICB - 00N,35,837,1362.67,158617
2020-03-01,Edoxaban,0208020AA,00P,E38000176,NHS North East and North Cumbria ICB - 00P,175,3273,5333.58,284321
2020-03-01,Edoxaban,0208020AA,00Q,E38000014,NHS Lancashire and South Cumbria ICB - 00Q,121,3552,5775.68,178504
2020-03-01,Edoxaban,0208020AA,00R,E38000015,NHS Lancashire and South Cumbria ICB - 00R,544,13955,22700.18,174764
2020-03-01,Edoxaban,0208020AA,00T,E38000016,NHS Greater Manchester ICB - 00T,87,2840,4617.87,316384
2020-03-01,Edoxaban,0208020AA,00V,E38000024,NHS Greater Manchester ICB - 00V,66,2102,3418.09,206909
2020-03-01,Edoxaban,0208020AA,00X,E38000034,NHS Lancashire and South Cumbria ICB - 00X,356,10962,17826.17,186239
2020-03-01,Edoxaban,0208020AA,00Y,E38000135,NHS Greater Manchester ICB - 00Y,47,1190,1936.26,260482
2020-03-01,Edoxaban,0208020AA,01A,E38000050,NHS Lancashire and South Cumbria ICB - 01A,347,9897,16094.64,388809
2020-03-01,Edoxaban,0208020AA,01D,E38000080,NHS Greater Manchester ICB - 01D,32,1036,1684.52,238327
2020-03-01,Edoxaban,0208020AA,01E,E38000227,NHS Lancashire and South Cumbria ICB - 01E,227,6700,10897.83,214081
2020-03-01,Edoxaban,0208020AA,01F,E38000068,NHS Cheshire and Merseyside ICB - 01F,378,11529,18747.61,133380
2020-03-01,Edoxaban,0208020AA,01G,E38000143,NHS Greater Manchester ICB - 01G,63,1582,2575.18,284398
2020-03-01,Edoxaban,0208020AA,01H,E38000215,NHS North East and North Cumbria ICB - 01H,315,8252,13417.71,326354
2020-03-01,Edoxaban,0208020AA,01J,E38000091,NHS Cheshire and Merseyside ICB - 01J,601,17224,28007.89,167846
2020-03-01,Edoxaban,0208020AA,01K,E38000228,NHS Lancashire and South Cumbria ICB - 01K,208,5924,9633.13,352066
2020-03-01,Edoxaban,0208020AA,01T,E38000161,NHS Cheshire and Merseyside ICB - 01T,520,14674,23861.5,156838
2020-03-01,Edoxaban,0208020AA,01V,E38000170,NHS Cheshire and Merseyside ICB - 01V,228,6171,10037.82,125591
2020-03-01,Edoxaban,0208020AA,01W,E38000174,NHS Greater Manchester ICB - 01W,431,9943,16182.87,316557
2020-03-01,Edoxaban,0208020AA,01X,E38000172,NHS Cheshire and Merseyside ICB - 01X,937,27326,44438.37,198388
2020-03-01,Edoxaban,0208020AA,01Y,E38000263,NHS Greater Manchester ICB - 01Y,62,1792,2915.13,218187
2020-03-01,Edoxaban,0208020AA,02A,E38000187,NHS Greater Manchester ICB - 02A,269,4494,7324.97,243308
2020-03-01,Edoxaban,0208020AA,02E,E38000194,NHS Cheshire and Merseyside ICB - 02E,322,9499,15447.75,220552
2020-03-01,Edoxaban,0208020AA,02G,E38000200,NHS Lancashire and South Cumbria ICB - 02G,185,5761,9368.34,114160
2020-03-01,Edoxaban,0208020AA,02H,E38000205,NHS Greater Manchester ICB - 02H,1095,35785,58190.71,332981
2020-03-01,Edoxaban,0208020AA,02M,E38000226,NHS Lancashire and South Cumbria ICB - 02M,744,20023,32566.04,179132
2020-03-01,Edoxaban,0208020AA,02P,E38000006,NHS South Yorkshire ICB - 02P,65,1520,2473.82,263938
2020-03-01,Edoxaban,0208020AA,02Q,E38000008,NHS Nottingham and Nottinghamshire ICB - 02Q,10,280,455.29,119376
2020-03-01,Edoxaban,0208020AA,02T,E38000025,NHS West Yorkshire ICB - 02T,51,1668,2713.2,222119
2020-03-01,Edoxaban,0208020AA,02X,E38000044,NHS South Yorkshire ICB - 02X,25,700,1138.25,325386
2020-03-01,Edoxaban,0208020AA,02Y,E38000052,NHS Humber and North Yorkshire ICB - 02Y,339,8832,14363.48,307069
2020-03-01,Edoxaban,0208020AA,03F,E38000085,NHS Humber and North Yorkshire ICB - 03F,66,1855,3016.79,302845
2020-03-01,Edoxaban,0208020AA,03H,E38000119,NHS Humber and North Yorkshire ICB - 03H,404,10847,17640.23,170299
2020-03-01,Edoxaban,0208020AA,03K,E38000122,NHS Humber and North Yorkshire ICB - 03K,608,14986,24372.57,181598
2020-03-01,Edoxaban,0208020AA,03L,E38000141,NHS South Yorkshire ICB - 03L,31,882,1434.36,265056
2020-03-01,Edoxaban,0208020AA,03N,E38000146,NHS South Yorkshire ICB - 03N,290,6848,11144.23,616210
2020-03-01,Edoxaban,0208020AA,03Q,E38000188,NHS Humber and North Yorkshire ICB - 03Q,854,23009,37418.36,364598
2020-03-01,Edoxaban,0208020AA,03R,E38000190,NHS West Yorkshire ICB - 03R,547,17406,28304.28,382229
2020-03-01,Edoxaban,0208020AA,03W,E38000051,"NHS Leicester, Leicestershire and Rutland ICB - 03W",2491,74502,121155.49,340449
2020-03-01,Edoxaban,0208020AA,04C,E38000097,"NHS Leicester, Leicestershire and Rutland ICB - 04C",1201,33652,54745.42,423338
2020-03-01,Edoxaban,0208020AA,04V,E38000201,"NHS Leicester, Leicestershire and Rutland ICB - 04V",1975,54618,88823.32,401541
2020-03-01,Edoxaban,0208020AA,04Y,E38000028,NHS Staffordshire and Stoke-on-Trent ICB - 04Y,107,3555,5781.31,134828
2020-03-01,Edoxaban,0208020AA,05D,E38000053,NHS Staffordshire and Stoke-on-Trent ICB - 05D,310,7839,12745.97,145460
2020-03-01,Edoxaban,0208020AA,05G,E38000126,NHS Staffordshire and Stoke-on-Trent ICB - 05G,238,7238,11768.9,218047
2020-03-01,Edoxaban,0208020AA,05Q,E38000153,NHS Staffordshire and Stoke-on-Trent ICB - 05Q,422,11930,19749.97,214880
2020-03-01,Edoxaban,0208020AA,05V,E38000173,NHS Staffordshire and Stoke-on-Trent ICB - 05V,225,6538,10630.37,150066
2020-03-01,Edoxaban,0208020AA,05W,E38000175,NHS Staffordshire and Stoke-on-Trent ICB - 05W,242,7515,12219.91,296246
2020-03-01,Edoxaban,0208020AA,06H,E38000260,NHS Cambridgeshire and Peterborough ICB - 06H,2546,63120,102656.22,987255
2020-03-01,Edoxaban,0208020AA,06K,E38000049,NHS Hertfordshire and West Essex ICB - 06K,842,18930,30811.16,609053
2020-03-01,Edoxaban,0208020AA,06L,E38000086,NHS Suffolk and North East Essex ICB - 06L,358,9319,15152.74,413662
2020-03-01,Edoxaban,0208020AA,06N,E38000079,NHS Hertfordshire and West Essex ICB - 06N,4059,110939,180569.7,659726
2020-03-01,Edoxaban,0208020AA,06Q,E38000106,NHS Mid and South Essex ICB - 06Q,1224,33190,53972.87,397921
2020-03-01,Edoxaban,0208020AA,06T,E38000117,NHS Suffolk and North East Essex ICB - 06T,457,12455,20253.77,359571
2020-03-01,Edoxaban,0208020AA,07G,E38000185,NHS Mid and South Essex ICB - 07G,229,6342,10313.37,181829
2020-03-01,Edoxaban,0208020AA,07H,E38000197,NHS Hertfordshire and West Essex ICB - 07H,463,12592,20482.49,319659
2020-03-01,Edoxaban,0208020AA,07K,E38000204,NHS Suffolk and North East Essex ICB - 07K,337,8929,14518.6,257367
2020-03-01,Edoxaban,0208020AA,09D,E38000021,NHS Sussex ICB - 09D,36,1092,1777.16,326064
2020-03-01,Edoxaban,0208020AA,10Q,E38000136,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 10Q",184,5238,8518.63,774324
2020-03-01,Edoxaban,0208020AA,10R,E38000137,NHS Hampshire and Isle of Wight ICB - 10R,246,7941,12919.21,233132
2020-03-01,Edoxaban,0208020AA,11J,E38000045,NHS Dorset ICB - 11J,2109,60303,98072.54,808709
2020-03-01,Edoxaban,0208020AA,11M,E38000062,NHS Gloucestershire ICB - 11M,408,8660,14089.89,660299
2020-03-01,Edoxaban,0208020AA,11N,E38000089,NHS Cornwall and the Isles of Scilly ICB - 11N,2056,51381,83549.05,585275
2020-03-01,Edoxaban,0208020AA,11X,E38000150,NHS Somerset ICB - 11X,1372,39829,64754.59,583784
2020-03-01,Edoxaban,0208020AA,12F,E38000208,NHS Cheshire and Merseyside ICB - 12F,1368,41606,67658.6,338295
2020-03-01,Edoxaban,0208020AA,13T,E38000212,NHS North East and North Cumbria ICB - 13T,274,6098,9929.29,534512
2020-03-01,Edoxaban,0208020AA,14L,E38000217,NHS Greater Manchester ICB - 14L,146,3622,5894.32,673366
2020-03-01,Edoxaban,0208020AA,14Y,E38000223,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 14Y",1381,42065,68414.06,570054
2020-03-01,Edoxaban,0208020AA,15A,E38000221,"NHS Buckinghamshire, Oxfordshire and Berkshire West ICB - 15A",376,9338,15185.46,555906
2020-03-01,Edoxaban,0208020AA,15C,E38000222,"NHS Bristol, North Somerset and South Gloucestershire ICB - 15C",1147,31378,51071.39,1038586
2020-03-01,Edoxaban,0208020AA,15E,E38000258,NHS Birmingham and Solihull ICB - 15E,1498,49365,80276.77,1546758
2020-03-01,Edoxaban,0208020AA,15F,E38000225,NHS West Yorkshire ICB - 15F,2024,54961,89441.55,896917
2020-03-01,Edoxaban,0208020AA,15M,E38000261,NHS Derby and Derbyshire ICB - 15M,4806,159293,259043.71,1095437
2020-03-01,Edoxaban,0208020AA,15N,E38000230,NHS Devon ICB - 15N,1658,41460,67426.71,1246806
2020-03-01,Edoxaban,0208020AA,16C,E38000247,NHS North East and North Cumbria ICB - 16C,458,11473,18668.5,708703
2020-03-01,Edoxaban,0208020AA,18C,E38000236,NHS Herefordshire and Worcestershire ICB - 18C,1732,42100,68463.15,803238
2020-03-01,Edoxaban,0208020AA,26A,E38000239,NHS Norfolk and Waveney ICB - 26A,9483,262487,427037.8,1066619
2020-03-01,Edoxaban,0208020AA,27D,E38000233,NHS Cheshire and Merseyside ICB - 27D,1936,59021,95982.18,780666
2020-03-01,Edoxaban,0208020AA,36J,E38000232,NHS West Yorkshire ICB - 36J,637,14642,23835.28,643735
2020-03-01,Edoxaban,0208020AA,36L,E38000245,NHS South West London ICB - 36L,2005,52934,86167.69,1713614
2020-03-01,Edoxaban,0208020AA,42D,E38000241,NHS Humber and North Yorkshire ICB - 42D,1128,28389,46162.07,430587
2020-03-01,Edoxaban,0208020AA,52R,E38000243,NHS Nottingham and Nottinghamshire ICB - 52R,937,26966,43855.61,1107963
2020-03-01,Edoxaban,0208020AA,70F,E38000248,NHS Sussex ICB - 70F,567,17247,28052.23,904503
2020-03-01,Edoxaban,0208020AA,71E,E38000238,NHS Lincolnshire ICB - 71E,3445,76699,124738.09,794714
2020-03-01,Edoxaban,0208020AA,72Q,E38000244,NHS South East London ICB - 72Q,3243,99239,161826.49,2023956
2020-03-01,Edoxaban,0208020AA,78H,E38000262,NHS Northamptonshire ICB - 78H,472,12698,20648.01,796520
